,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,253.65129893414752,299.54318519160904,0.0,443.35102,4397.907279999999,-40.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,256.94969,260.0982,262.96771,265.46615,267.54729,269.21101,270.49688,271.47423,272.23215,272.87182,273.50189,274.23626,275.19205,276.4855,278.22388,280.49287,283.34113,286.76531,290.70027,295.01877,360.5656147217085,186.8312014441632,443.35102,440.3059,3954.55626,-43.78899000000001
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.2,344.72233,329.6634,316.06282,304.39895,294.91097,287.60086,282.27138,278.58277,276.10989,274.38587,272.92738,271.24466,268.84631,265.2506,260.01313,252.77388,243.31833,231.63794,217.97087,202.80465,235.77899581684363,356.32153575279926,883.65692,482.41684,3514.25036,-25.39913999999999
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3,246.03713,255.57418,263.78094,270.2447,274.7887,277.46361,278.5025,278.25973,277.15498,275.63691,274.17091,273.24414,273.37354,275.09964,278.9527,285.38656,294.68903,306.88979,321.69487,338.47486,326.03789654637336,245.6388597818901,1366.07376,349.24065,3031.83352,-35.53638999999998
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4,316.69732,307.85876,299.94853,293.26071,287.93255,283.95339,281.19881,279.47514,278.55906,278.22167,278.23378,278.35692,278.33014,277.86469,276.65676,274.4222,270.94892,266.15399,260.12741,253.14473,234.4430743229588,255.2402178390905,1715.31441,380.66345,2682.5928700000004,-29.046609999999987
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.5,243.78123,252.56816,260.33682,266.76768,271.7172,275.20867,277.39291,278.49347,278.75176,278.38419,277.55747,276.38189,274.91872,273.19525,271.22194,269.00685,266.56538,263.92464,261.12358,258.21061,293.2908370169554,333.3264888069799,2095.97786,416.72705,2301.9294200000004,-37.791330000000016
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.6,289.24232,285.47091,282.20459,279.58622,277.65917,276.37693,275.63208,275.29623,275.26134,275.47475,275.96279,276.84006,278.30315,280.60789,284.03082,288.8178,295.12667,302.97495,312.20571,322.48359,222.4648252248792,203.8929605555548,2512.70491,373.4407500000002,1885.2023700000004,-36.623069999999984
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.7,232.07508,241.22046,249.5059,256.6593,262.55606,267.21193,270.74852,273.34192,275.16561,276.33799,276.88183,276.70103,275.57877,273.20079,269.20488,263.25383,255.12159,244.77554,232.43311,218.57332,324.4894078722016,272.33930954913285,2886.14566,526.1896699999998,1511.7616200000002,-45.788070000000005
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.8,313.8126,303.7601,294.85642,287.45017,281.67774,277.4708,274.60003,272.7401,271.53917,270.67987,269.92355,269.13531,268.28966,267.45872,266.78459,266.43933,266.57795,267.29301,268.58116,270.33129,290.8416761582661,247.4013767746983,3412.33533,477.64347,985.5719500000004,-35.5292
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.9,289.51889,288.11439,286.56735,284.85245,282.98424,281.01081,278.99948,277.01906,275.12343,273.33961,271.66174,270.05095,268.44014,266.74305,264.86662,262.72592,260.26008,257.44643,254.30981,250.92364,356.07111329630413,208.88821406948915,3889.9788,507.9284800000005,507.9284800000005,-31.989190000000008
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,194.79514231703016,185.90116879305893,0.0,550.15767,5730.425080000001,-40.0
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1.0,0.1,208.12238,220.83988,232.4202,242.48124,250.81649,257.38898,262.29447,265.70594,267.81299,268.76779,268.64568,267.42459,264.98542,261.13386,255.64226,248.30758,239.017,227.80817,214.90916,200.74454,204.6447466809687,297.56291428336124,550.15767,837.84673,5180.26741,-55.61102
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2.0,0.2,212.27915,219.74681,226.88358,233.53168,239.5456,244.80025,249.20134,252.69736,255.29275,257.06123,258.15734,258.82302,259.38411,260.23147,261.78274,264.42516,268.44662,273.96887,280.9012,288.93139,273.75596403474503,274.28824840459737,1388.0044,817.59554,4342.42068,-68.19975
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,3.0,0.3,268.09891,262.87269,258.44076,255.04832,252.79904,251.662,251.50275,252.12712,253.32512,254.90524,256.71392,258.64037,260.61044,262.57524,264.49999,266.35718,268.12521,269.79183,271.35901,272.84606,177.4367135499662,318.7941665942817,2205.59994,769.90582,3524.82514,-61.338
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,4.0,0.4,190.76271,203.47367,215.04716,225.12407,233.54272,240.33335,245.68096,249.87153,253.23784,256.11691,258.82432,261.64414,264.82831,268.59762,273.13779,278.58739,285.01882,292.41795,300.67027,309.56111,303.499290884607,372.6518219535522,2975.50576,695.7442299999998,2754.91932,-72.66665
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,5.0,0.5,291.65892,280.61443,271.04451,263.42264,257.97719,254.70468,253.42581,253.86487,255.73128,258.7863,262.8853,267.99315,274.17515,281.56815,290.33735,300.62503,312.49837,325.90554,340.64925,356.38565,340.83030989065054,333.545155199614,3671.24999,352.68754000000035,2059.17509,-58.29532
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,6.0,0.6,327.63643,315.02134,303.50716,293.51377,285.33214,279.11892,274.90924,272.64093,272.18223,273.3564,275.95942,279.77054,284.55803,290.08403,296.11248,302.4221,308.82384,315.1792,321.41364,327.51952,206.8790384265157,291.1852522234932,4023.93753,242.34371999999985,1706.4875499999998,-33.88108
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,7.0,0.7,220.76967,233.89326,245.61058,255.50658,263.43395,269.49906,274.00079,277.34345,279.94655,282.17018,284.26609,286.35723,288.44275,290.4229,292.13774,293.41319,294.10781,294.1528,293.57765,292.51543,211.838324339736,207.51761963975105,4266.28125,396.2050300000001,1464.14383,-43.500940000000014
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,8.0,0.8,220.5123,229.00798,237.15849,244.81808,251.86873,258.22203,263.81534,268.60183,272.53521,275.55108,277.54875,278.37824,277.83829,275.69038,271.69138,265.64325,257.45217,247.18432,235.1027,221.67096,258.4005935971354,330.2805311439952,4662.48628,568.4976399999996,1067.9388,-54.77796999999998
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,9.0,0.9,257.60075,257.0409,256.91402,257.33069,258.30328,259.75242,261.53273,263.47155,265.41285,267.25921,269.00612,270.76323,272.75775,275.31548,278.81699,283.63101,290.03424,298.13351,307.81109,318.71164,186.17510787425635,363.7017358388267,5230.98392,499.4411600000003,499.4411600000003,-53.24758000000003
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,203.45807942661745,217.208892931804,0.0,522.45748,6151.30303,-40.0
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,1.0,0.1,215.30956,226.61924,236.91873,245.86943,253.28989,259.15128,263.5459,266.63951,268.61972,269.65045,269.83925,269.22022,267.7535,265.3403,261.85186,257.16887,251.22543,244.04932,235.78862,226.71632,307.4751126392714,174.21311052990856,522.45748,749.90969,5628.84555,-53.848720000000014
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,2.0,0.2,298.05969,289.24126,281.51697,275.20794,270.42246,267.0621,264.86193,263.44903,262.40203,261.29878,259.74686,257.398,253.95305,249.16515,242.84764,234.88949,225.2763,214.11082,201.62473,188.17388,237.51632385794323,204.1043845881482,1272.36717,933.31127,4878.93586,-45.93790000000001
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,3.0,0.3,243.28645,248.64928,253.25511,256.85457,259.31691,260.62221,260.8338,260.06185,258.42949,256.04964,253.01579,249.40513,245.2887,240.74246,235.85355,230.71888,225.43599,220.08969,214.73923,209.41166,339.4736845815657,358.86203721239,2205.67844,915.03849,3945.62459,-52.377790000000005
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,4.0,0.4,325.22951,311.62518,299.20285,288.33364,279.18531,271.73571,265.82443,261.22762,257.73851,255.23867,253.74926,253.45546,254.69982,257.94195,263.68489,272.37401,284.28272,299.40719,317.39742,337.54825,319.7938109177804,263.9020962887924,3120.71693,517.78055,3030.5861,-41.26429000000002
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,5.0,0.5,312.90783,306.10723,299.48694,293.15769,287.24656,281.89134,277.22944,273.38304,270.4422,268.44755,267.37438,267.12074,267.50336,268.26602,269.10393,269.70474,269.80118,269.22476,267.94607,266.08771,268.2067211827816,176.3613212529599,3638.49748,518.0535,2512.80555,-31.108659999999983
26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,6.0,0.6,271.20367,273.89416,276.02295,277.42426,278.03776,277.89992,277.11438,275.80951,274.09271,272.00993,269.51691,266.46654,262.61522,257.6498,251.23473,243.0751,232.98691,220.96053,207.20138,192.13375,345.6194923796661,317.9195461922684,4156.55098,623.94067,1994.75205,-35.10007999999999
27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,7.0,0.7,333.59787,322.07424,311.46998,302.07163,294.00391,287.23754,281.6268,276.96586,273.05131,269.73993,266.99363,264.90573,263.70387,263.72578,265.36613,268.9979,274.87877,283.06149,293.33165,305.19415,268.85621727423245,245.91118458943924,4780.49165,443.7915499999999,1370.81138,-25.762459999999976
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,8.0,0.8,272.96679,276.65392,279.5663,281.47938,282.32091,282.16417,281.19466,279.66113,277.823,275.90398,274.05766,272.34768,270.74323,269.1298,267.33479,265.16576,262.4564,259.11142,255.13971,250.66536,293.7824281646785,277.5015615338623,5224.2832,451.5885100000005,927.0198300000002,-30.835829999999987
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,9.0,0.9,291.29609,288.89371,286.64269,284.58205,282.71835,281.02998,279.47772,278.01849,276.61878,275.26529,273.97157,272.78007,271.75961,270.99798,270.58971,270.61956,271.14363,272.17165,273.65497,275.4846,187.80431822450453,247.45588479852103,5675.87171,475.4313199999997,475.4313199999997,-31.970019999999977
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,327.5728915813938,357.335416704214,0.0,385.67714,2147.02405,0.8221100000000092
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,1.0,0.1,318.27347,309.39997,301.32111,294.3048,288.49756,283.92959,280.54182,278.22653,276.87209,276.40342,276.81204,278.17182,280.63765,284.42564,289.77477,296.89329,305.89744,316.75469,329.24635,342.96247,343.1541651302648,319.1857612672575,385.67714,201.53512,1761.34691,0.8221100000000092
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,2.0,0.2,334.03908,325.22338,316.98199,309.54563,303.08914,297.72865,293.52617,290.49847,288.6266,287.86299,288.13497,289.34505,291.37017,294.06298,297.25808,300.78451,304.48351,308.22784,311.93714,315.58376,337.7011431344041,287.2745451055099,587.21226,144.37068,1559.81179,0.8221100000000092
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,3.0,0.3,331.86898,326.15708,320.68411,315.56462,310.90498,306.79757,303.314,300.49777,298.35761,296.86215,295.93714,295.46609,295.29571,295.24716,295.1336,294.78305,294.0636,292.90628,291.31975,289.39168,339.90862772235346,345.4803703745684,731.58294,132.93037000000004,1415.44111,0.8221100000000092
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,4.0,0.4,334.81616,329.82432,325.02821,320.51285,316.35014,312.59813,309.30278,306.50245,304.23482,302.54563,301.49786,301.17888,301.7025,303.20257,305.8159,309.65455,314.77133,321.12618,328.56302,336.80609,322.762189489761,243.75652271265287,864.51331,97.7046499999999,1282.51074,0.8221100000000092
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,5.0,0.5,321.49367,320.16493,318.73231,317.18082,315.52854,313.82211,312.12389,310.49309,308.96335,307.52016,306.08125,304.48429,302.48654,299.78123,296.03366,290.93579,284.27194,275.98214,266.20587,255.29054,285.83634150321166,202.55459467596685,962.21796,170.92049999999995,1184.80609,0.8221100000000092
36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,6.0,0.6,290.63057,295.1258,299.06103,302.24176,304.55258,305.95215,306.45328,306.09445,304.90965,302.90293,300.03187,296.20253,291.27662,285.09083,277.48653,268.34681,257.63515,245.42842,231.9357,217.4964,287.02373300009015,365.62796067823183,1133.13846,227.8702800000001,1013.88559,0.8221100000000092
37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,7.0,0.7,289.52649,291.90053,294.02217,295.77811,297.07149,297.82931,298.01222,297.6274,296.74511,295.51758,294.19728,293.14843,292.84332,293.83471,296.69818,301.94574,309.92179,320.70331,334.03202,349.30369,303.49743313094393,214.4295927577992,1361.00874,147.28961000000004,786.01531,0.8221100000000092
38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,8.0,0.8,302.17097,300.91567,299.79105,298.83647,298.06765,297.47753,297.03897,296.70521,296.40478,296.0291,295.41481,294.32642,292.44813,289.395,284.75085,278.13408,269.28271,258.14013,244.9167,230.10407,282.23832517010675,246.00661163646248,1508.29835,251.73448000000008,638.7257,0.8221100000000092
39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,9.0,0.9,284.89333,287.38721,289.57705,291.35155,292.63632,293.39078,293.59875,293.25665,292.36349,290.91567,288.90794,286.33948,283.22264,279.59077,275.50172,271.035,266.28257,261.33587,256.2731,251.15134,174.51444142588036,207.3793438315882,1760.03283,386.9912199999999,386.9912199999999,0.8221100000000092
40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,299.0581185014069,186.275081364306,0.0,491.5873,3498.7670600000006,-40.0
41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,1.0,0.1,294.61458,290.37209,286.50306,283.12861,280.30575,278.02516,276.21681,274.75924,273.4877,272.19859,270.65013,268.56246,265.62245,261.49935,255.87526,248.4907,239.19911,228.01855,215.16554,201.05727,355.12188913648527,310.3357922056409,491.5873,565.77464,3007.1797600000004,-34.97483999999997
42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,2.0,0.2,342.27763,329.91559,318.45157,308.18349,299.26489,291.70735,285.40834,280.19629,275.88354,272.31783,269.42528,267.23882,265.90682,265.67752,266.85699,269.743,274.54429,281.30185,289.83303,299.71757,365.47752583815657,298.888303616137,1057.36194,376.2539300000001,2441.4051200000004,-21.29264999999998
43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,3.0,0.3,353.97168,342.73039,331.99776,321.98097,312.84034,304.68717,297.58829,291.57517,286.65446,282.81745,280.04626,278.31609,277.59385,277.83441,278.97625,280.93811,283.61805,286.89492,290.63196,294.68129,282.02445899422656,182.4500799356524,1433.61587,318.65305999999987,2065.15119,-8.31283000000002
44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,4.0,0.4,286.87376,291.22627,294.66722,296.92588,297.90327,297.66165,296.38183,294.30092,291.6449,288.56878,285.11285,281.1806,276.54137,270.85933,263.74845,254.84873,243.91305,230.88779,215.96663,199.59983,211.3751659540985,347.91341620679333,1752.26893,411.58375,1746.4981300000002,-15.338349999999991
45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,5.0,0.5,225.36243,238.64546,250.6058,260.77859,268.89006,274.86215,278.79082,280.91061,281.55917,281.15163,280.16792,279.14848,278.68806,279.41464,281.94334,286.80274,294.34227,304.64115,317.44588,332.16196,348.28356363751027,291.22605011501395,2163.85268,305.4287300000001,1334.9143800000002,-38.137850000000014
46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,6.0,0.6,334.30699,321.14182,309.47472,299.77413,292.24838,286.85992,283.38346,281.48602,280.805,281.00635,281.81453,283.0159,284.44434,285.96113,287.43981,288.76314,289.83302,290.58872,291.02472,291.19907,276.509877615106,206.750398260321,2469.28141,277.63607999999977,1029.48565,-26.14008000000001
47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,7.0,0.7,279.68156,282.55587,284.89154,286.54393,287.47995,287.76489,287.52681,286.90916,286.02266,284.90622,283.50219,281.64928,279.09377,275.5192,270.59321,264.02761,255.64374,245.43068,233.58213,220.49879,323.0241381417323,356.0012721048611,2746.91749,348.17862000000014,751.8495700000003,-25.23511000000002
48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,8.0,0.8,316.61736,310.48439,304.85499,299.88186,295.62613,292.064,289.1119,286.66398,284.63491,283.00123,281.83534,281.32614,281.78047,283.59918,287.22442,293.06019,301.37685,312.21925,325.3431,340.20261,240.47506893680745,301.078605343719,3095.09611,209.8094500000002,403.6709500000002,-20.93599999999998
49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,9.0,0.9,249.82013,258.6262,266.43861,272.95195,278.04226,281.76303,284.31104,285.97401,287.0734,287.91321,288.741,289.72371,290.93818,292.37549,293.95803,295.5671,297.07739,298.39184,299.46903,300.33547,360.61794022841127,310.07458873654787,3304.90556,193.8615,193.8615,-31.236969999999985
50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,224.9159347301853,211.77550546172165,0.0,511.91847,5934.439309999999,-40.0
51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,1.0,0.1,233.10998,240.92895,248.0484,254.23294,259.35483,263.38991,266.39451,268.47078,269.72854,270.25124,270.07083,269.1547,267.40625,264.67977,260.80921,255.64804,249.11468,241.23433,232.16659,222.20956,350.8902647652501,188.07878081090504,511.91847,691.01694,5422.520839999999,-49.610090000000014
52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,2.0,0.2,335.13023,320.19614,306.78646,295.37455,286.16053,279.07699,273.83868,270.01676,267.11662,264.64261,262.1419,259.22728,255.58493,250.97496,245.23133,238.26524,230.07177,220.73676,210.43892,199.44261,371.2568245681249,218.7961203952856,1202.93541,753.7700600000001,4731.5039,-33.92300999999998
53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,3.0,0.3,356.85219,342.83927,329.56602,317.30085,306.21016,296.35178,287.68375,280.08472,273.38143,267.37845,261.88627,256.74423,251.83597,247.09565,242.50414,238.07597,233.83969,229.81616,226.00022,222.35138,315.2194665737732,228.41105495331632,1956.70547,711.7383600000001,3977.73384,-16.64821999999998
54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,4.0,0.4,313.03581,310.57393,307.60527,303.98814,299.68421,294.75249,289.32576,283.57806,277.69257,271.83683,266.14841,260.73059,255.65485,250.96627,246.68844,242.82575,239.36282,236.26227,233.46284,230.88014,301.6895456363159,306.48943950891737,2668.44383,599.38229,3265.99548,-18.247509999999977
55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,5.0,0.5,300.33119,298.80653,296.9717,294.72378,292.01273,288.84602,285.28742,281.4525,277.50365,273.64647,270.12732,267.22984,265.26627,264.55917,265.41029,268.05713,272.62262,279.06862,287.16665,296.49801,219.08691918202703,236.5997151254,3267.82612,468.79783,2666.61319,-24.15397999999999
56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,6.0,0.6,230.86797,241.9745,251.82646,260.01198,266.3255,270.76622,273.50238,274.81398,275.02812,274.45898,273.36071,271.89708,270.1296,268.02428,265.47599,262.34776,258.51891,253.93255,248.63117,242.76957,324.09963005278985,184.90324920569464,3736.62395,594.7840399999995,2197.81536,-42.23378000000002
57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,7.0,0.7,313.76255,304.00948,295.3281,288.03667,282.24953,277.88447,274.70286,272.36639,270.49336,268.70185,266.63497,263.97022,260.42046,255.73503,249.70825,242.19817,233.15297,222.63776,210.85188,198.12729,351.92962903867084,342.4193089871653,4331.40799,613.9377000000004,1603.03132,-35.11552999999998
58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,8.0,0.8,340.10883,328.65056,317.87287,308.01416,299.21437,291.51554,284.88102,279.22928,274.47692,270.58412,267.5958,265.67053,265.08875,266.23253,269.53218,275.38211,284.03797,295.51672,309.52713,325.4555,209.1967005227117,219.84932205002573,4945.34569,420.7898100000002,989.0936199999996,-21.484460000000013
59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,9.0,0.9,224.21116,238.28049,250.60514,260.64249,268.16073,273.22874,276.15267,277.38027,277.3968,276.63249,275.39359,273.82297,271.89158,269.42013,266.12902,261.71118,255.91762,248.63946,239.96681,230.20643,363.987711396558,186.223835517136,5366.1355,568.3038099999994,568.3038099999994,-39.771259999999984
60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,370.7962223765669,271.1657208673266,0.0,416.87013,5557.35927,-40.0
61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,1.0,0.1,354.12762,338.21947,323.72813,311.12552,300.6586,292.3529,286.0522,281.47911,278.29934,276.17627,274.80839,273.94847,273.40784,273.05106,272.78607,272.55375,272.31898,272.06397,271.78337,271.48078,209.95968279008952,258.93459063179546,416.87013,378.8858,5140.48914,-20.647100000000023
62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,2.0,0.2,225.5486,240.15724,252.95765,263.38955,271.21385,276.49886,279.55212,280.82286,280.80213,279.94158,278.60193,277.03199,275.37245,273.67595,271.93488,270.11057,268.15929,266.05236,263.7884,261.3971,189.4908168762422,189.69447818139648,795.75593,555.20624,4761.60334,-36.50114000000002
63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,3.0,0.3,202.7251,215.49578,227.38379,238.05084,247.26132,254.88692,260.89497,265.32404,268.25196,269.76198,269.91242,268.71474,266.12455,262.04877,256.37032,248.98821,239.86657,229.08187,216.85548,203.56013,365.0337103057127,256.9050901955258,1350.96217,757.95614,4206.3971,-58.11308
64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,4.0,0.4,344.88516,325.86776,308.93578,294.7315,283.52055,275.20477,269.39899,265.54477,263.03103,261.29758,259.9076,258.58506,257.21979,255.84605,254.60103,253.6703,253.22828,253.38367,254.14079,255.38622,333.1854285839696,282.7103830870842,2108.91831,593.8854099999999,3448.44096,-37.79523
65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,5.0,0.5,325.12544,317.15663,309.37733,301.89617,294.82888,288.28964,282.37998,277.17937,272.74114,269.09505,266.25546,264.23197,263.03828,262.69553,263.22748,264.64773,266.94157,270.04724,273.84269,278.1429,311.2801849029099,197.1544410456948,2702.80372,507.77677,2854.55555,-24.71035999999998
66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,6.0,0.6,308.00856,304.65763,301.16908,297.52088,293.73288,289.86148,285.98448,282.17935,278.49878,274.94718,271.46194,267.90288,264.05364,259.63842,254.35592,247.92871,240.16141,230.99593,220.54901,209.11891,214.8008292350278,192.40369441034872,3210.58049,653.8359300000002,2346.77878,-23.138520000000028
67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,7.0,0.7,227.66929,239.77615,250.46227,259.2496,265.87981,270.30868,272.66421,273.18392,272.14889,269.82862,266.44478,262.15545,257.05715,251.19912,244.60434,237.29197,229.29753,220.68762,211.56763,202.08146,323.3250620050047,371.194226126032,3864.41642,718.8250000000003,1692.94285,-42.69132000000002
68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,8.0,0.8,312.74334,302.7191,293.71374,286.02133,279.73966,274.78773,270.96179,268.01433,265.73764,264.03702,262.98243,262.83176,264.02074,267.11645,272.734,281.42267,293.53686,309.11709,327.81161,348.86604,337.87331792240815,180.8598857530893,4583.24142,445.2360399999998,974.1178499999996,-38.21226999999999
69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,9.0,0.9,328.06668,318.55536,309.60935,301.4524,294.24852,288.09597,283.02616,279.00334,275.92065,273.59025,271.72896,269.94546,267.73893,264.52105,259.67,252.61773,242.95949,230.56247,215.64253,198.78013,326.148845656685,265.7725326557225,5028.47746,528.8818099999999,528.8818099999999,-24.904029999999977
